COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

ESTADÍSTICA MENSUAL
EMISIÓN   : 25/10/2024 

DATOS DISPONIBLES EN LA BASE DE DATOS A: OCTOBER DE 2024; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 7248 
 NOMBRE    : BEJUCAL DE OCAMPO 
 ESTADO    : CHIAPAS 
 MUNICIPIO : BEJUCAL DE OCAMPO 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 15.45472222 ° 
 LONGITUD  : -92.15833333 ° 
 ALTITUD   : 2340 msnm 


LLUVIA MÁXIMA 24 H.
AÑO	ENE	FEB	MAR	ABR	MAY	JUN	JUL	AGO	SEP	OCT	NOV	DIC	ACUM	PROM	MESES
2012								70.4	35	37.4	11.1	0	153.9	30.8	5
2013	26							8.3	61	54	40.5	90	279.8	46.6	6
2014	6.5			171	50	60	44.5	29.5		28	50	4.5	444	49.3	9
2015	3	16	11	16.3	38	45.5	34.9	46	50	22	10	16	308.7	25.7	12
2016	0												0	0	1
2018										31	20	5	56	18.7	3
2019	12	1	0	1	35	32							81	13.5	6
MÍNIMA	0	1	0	1	35	32	34.9	8.3	35	22	10	0	0	0	1
MÁXIMA	26	16	11	171	50	60	44.5	70.4	61	54	50	90	444	49.3	12
MEDIA	9.5	8.5	5.5	62.8	41	45.8	39.7	38.6	48.7	34.5	26.3	23.1	189.1	26.4	6
DESV.ST	10.2	10.6	7.8	94	7.9	14	6.8	26.2	13.1	12.2	18	37.9	160.2	17.7	3.7

LLUVIA TOTAL MENSUAL
AÑO	ENE	FEB	MAR	ABR	MAY	JUN	JUL	AGO	SEP	OCT	NOV	DIC	ACUM	PROM	MESES
2012								215.8	197.2	166.3	13.6	0	592.9	118.6	5
2013	62.9							75.6	190.3	243.1	162.6	468	1202.5	200.4	6
2014	13.7			374	300.2	225.7	144.9	149.9		134.2	70.2	4.6	1417.4	157.5	9
2015	3	20	22	47.1	125.6	105.9	109.8	179.9	302.5	107.7	60	57.1	1140.6	95	12
2016	0												0	0	1
2018										122.5	58.1	11	191.6	63.9	3
2019	27	1	0	1	251	126.9							406.9	67.8	6
MÍNIMA	0	1	0	1	125.6	105.9	109.8	75.6	190.3	107.7	13.6	0	0	0	1
MÁXIMA	62.9	20	22	374	300.2	225.7	144.9	215.8	302.5	243.1	162.6	468	1417.4	200.4	12
MEDIA	21.3	10.5	11	140.7	225.6	152.8	127.3	155.3	230	154.8	72.9	108.1	707.4	100.5	6
DESV.ST	25.5	13.4	15.6	203.4	90	64	24.8	59.6	62.9	53.9	54.7	202.5	548.8	65.9	3.7

EVAPORACIÓN MENSUAL
AÑO	ENE	FEB	MAR	ABR	MAY	JUN	JUL	AGO	SEP	OCT	NOV	DIC	ACUM	PROM	MESES
2012								19.64	77.72	101.6	64.81	53.83	317.6	63.5	5
2013	36.54							64.13	58.43	80.01	63.75	53.3	356.16	59.4	6
2014	69.37	75.25	87.05	79.17	106.7	91.3	89.37	107.39		111.42	91.74	81.66	990.42	90	11
2015	63.01	69.62	97.12	120.47	152.82	139.08	133.29	130.65	112.96	84.71	80.7	84.14	1268.57	105.7	12
2016	4.87												4.87	4.9	1
MÍNIMA	4.87	69.62	87.05	79.17	106.7	91.3	89.37	19.64	58.43	80.01	63.75	53.3	4.87	4.9	1
MÁXIMA	69.37	75.25	97.12	120.47	152.82	139.08	133.29	130.65	112.96	111.42	91.74	84.14	1268.57	105.7	12
MEDIA	43.4	72.4	92.1	99.8	129.8	115.2	111.3	80.5	83	94.4	75.2	68.2	587.5	64.7	7
DESV.ST	29.4	4	7.1	29.2	32.6	33.8	31.1	49	27.7	14.6	13.5	17	522.5	38.5	4.5
