COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

ESTADÍSTICA MENSUAL
EMISIÓN   : 25/10/2024 

DATOS DISPONIBLES EN LA BASE DE DATOS A: OCTOBER DE 2024; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 7082 
 NOMBRE    : IXTACOMITAN 
 ESTADO    : CHIAPAS 
 MUNICIPIO : IXTACOMITÁN 
 SITUACIÓN : SUSPENDIDA 
 CVE-OMM   :   
 LATITUD   : 17.43027778 ° 
 LONGITUD  : -93.095 ° 
 ALTITUD   : 150 msnm 


LLUVIA MÁXIMA 24 H.
AÑO	ENE	FEB	MAR	ABR	MAY	JUN	JUL	AGO	SEP	OCT	NOV	DIC	ACUM	PROM	MESES
1968						49.7	65.4	77	82	62.5	78.5	61.9	477	68.1	7
1969	48.6	77.4	62.7	99.4	43	52.2	99.4	43	86.5	63.3	89.2	48.6	813.3	67.8	12
1970	83.3	88.6	35	21.3	37.7	79.3	74.3	72.4	92.6	84.6	86.1	52.4	807.6	67.3	12
1971	64.8	47.7	87.1	68.1	47.4	28.4	54.5	111.7	59.3	41.2	55.6	68.2	734	61.2	12
1972	86	52.5	49.9	17.2	43.7	69	101.4	58.4	55.3	72	66.2	111.2	782.8	65.2	12
1973	65.4	66	22.6	83.7	51.5	94.3	60.8	86.2	96	96.7	193	55.9	972.1	81	12
1974	65	110.6	28.9	99.5	65.6	134.6	98	73	91.6	78.7	84.3	44	973.8	81.1	12
1975	93	58.9	98.5	83.1	49.6	57.9	31.9	87.8	163	91.5	91.5	87.2	993.9	82.8	12
1976	93.5	103.5	70.7	69.2	102.5	82.4	50	81	48.1	74.3	81.2	75.4	931.8	77.7	12
1977	65	32.4	82	56.4	32.1	66	26.7	48.8	32.9	97.7	86.4	58.5	684.9	57.1	12
1978	84.9	91.5	68.4	38.6	63.8	50.2	50.5	63.1	75	87.5	25.4	54.4	753.3	62.8	12
1979	73.9	66.4	51	38	90	73.2	72.1	70.2	88.6	50.5	90	90	853.9	71.2	12
1980	42	85	90	40	24	58	50	55	80	100.5	75	50.9	750.4	62.5	12
1981	30	115	80	90	70	80.5	108	75	75	80	50	90	943.5	78.6	12
1982	80	50	45	120.5	80	90.8	60.4	80.5	93	95	40	78.5	913.7	76.1	12
1983	60.4	71.5	35	15.2	50.3	59.7	50.3	80	69.7	70.1	95.4	60.1	717.7	59.8	12
MÍNIMA	30	32.4	22.6	15.2	24	28.4	26.7	43	32.9	41.2	25.4	44	477	57.1	7
MÁXIMA	93.5	115	98.5	120.5	102.5	134.6	108	111.7	163	100.5	193	111.2	993.9	82.8	12
MEDIA	69.1	74.5	60.5	62.7	56.7	70.4	65.9	72.7	80.5	77.9	80.5	68	819	70	11.7
DESV.ST	18.7	24.4	24.2	33.3	21.8	24.2	24.7	16.7	28.5	17.4	36.3	18.9	136.5	8.5	1.2

LLUVIA TOTAL MENSUAL
AÑO	ENE	FEB	MAR	ABR	MAY	JUN	JUL	AGO	SEP	OCT	NOV	DIC	ACUM	PROM	MESES
1968						298.3	394.2	418.4	618.7	528.2	341	214.7	2813.5	401.9	7
1969	246.9	262	238.3	133.5	184	179.4	133.5	184	828.8	438.8	356.5	147.2	3332.9	277.7	12
1970	302.2	221.2	128.3	69	125	506.1	799.1	461.8	742.5	530.5	276.7	119.4	4281.8	356.8	12
1971	176.4	58.6	266.6	138	87.2	183.1	345.4	640.5	451.9	145.5	510.6	161.4	3165.2	263.8	12
1972	183.3	138.6	109.7	54	73.1	546.8	530.5	418.9	397.5	383.4	505	252.8	3593.6	299.5	12
1973	296.7	382.5	45.4	278.6	218	562.4	315.4	722	535	932.1	370.7	250.3	4909.1	409.1	12
1974	201.7	379.9	44.9	300.4	162.1	564.1	407.2	486.4	655.3	441.9	328.1	120.5	4092.5	341	12
1975	412.6	235.4	130.3	102.9	85.5	280.2	229.7	483.8	681.7	638.4	685.7	226.9	4193.1	349.4	12
1976	276.6	284.9	184.1	85.2	141.8	427	341.3	461	352.5	431.7	326.2	314.7	3627	302.2	12
1977	277.7	189.51	184.5	161.8	59.7	358.1	154	294.4	270.4	323.7	340	310	2923.81	243.7	12
1978	189.8	306.7	200.5	72.7	342.9	374.4	436.2	463.9	600.5	802	164.6	278.7	4232.9	352.7	12
1979	238.6	226	117	122.8	207.5	585.3	357.3	448.8	706	267	490.9	494.9	4262.1	355.2	12
1980	127.4	449.1	240	230	67	531	292	425	597	671.7	479	309.4	4418.6	368.2	12
1981	100.8	586.2	382	270	135.5	605.1	662.4	486.6	786.5	449.3	195	411.5	5070.9	422.6	12
1982	292.8	229.8	145.7	443.3	368	522.7	284.3	666.5	1049	500.5	110	420	5032.6	419.4	12
1983	154.7	145.2	65	25.3	160.5	360.9	565.6	501.5	564	321.7	180.6	562.8	3607.8	300.6	12
MÍNIMA	100.8	58.6	44.9	25.3	59.7	179.4	133.5	184	270.4	145.5	110	119.4	2813.5	243.7	7
MÁXIMA	412.6	586.2	382	443.3	368	605.1	799.1	722	1049	932.1	685.7	562.8	5070.9	422.6	12
MEDIA	231.9	273	165.5	165.8	161.2	430.3	390.5	472.7	614.8	487.9	353.8	287.2	3972.3	341.5	11.7
DESV.ST	81.1	133.5	91.6	115.6	93.4	142.6	177.7	130	194.1	199.5	152.9	130.9	712.6	55.9	1.2
