COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

ESTADÍSTICA MENSUAL
EMISIÓN   : 25/10/2024 

DATOS DISPONIBLES EN LA BASE DE DATOS A: OCTOBER DE 2024; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 3169 
 NOMBRE    : SANTA ROSALIA (OBS) 
 ESTADO    : BAJA CALIFORNIA SUR 
 MUNICIPIO : MULEGÉ 
 SITUACIÓN : OPERANDO 
 CVE-OMM   : 76253 
 LATITUD   : 27.28333333 ° 
 LONGITUD  : -112.25 ° 
 ALTITUD   : 82 msnm 


LLUVIA MÁXIMA 24 H.
AÑO	ENE	FEB	MAR	ABR	MAY	JUN	JUL	AGO	SEP	OCT	NOV	DIC	ACUM	PROM	MESES
1921				0			4.5						4.5	2.2	2
1922	1.2	0	0.01	0	0	0	2.5	26.2	38.2	0	0.01	6	74.12	6.2	12
1923	0.01	0.01	0.01	0	0	0	1.2	0.01	0.01		33.7	15.2	50.15	4.6	11
1924	0	0	0.01	0	0.01	0.01	0.01	0		0	0	122.5	122.54	11.1	11
1925	0	0.01				0	0.8	0.01	10	0.5	11.5	27.7	50.52	5.6	9
1926	2	0	0.01	0.01	0.01	0	1.2	0.01	19.5	20.7	0	3.2	46.64	3.9	12
1927	0	0.7	0.01	0	0	1.4	1	5.6	44.7	0.01	0.01	2.5	55.93	4.7	12
1928	0.3	0	0.01	0.01	11.5	0.01	0.01	0.01	0.01	38	0	0.01	49.87	4.2	12
1929	0.01	2.8	0	0	0	0	2	0.2	35.7	0.01	0	10.5	51.22	4.3	12
1930	8.6	0.01	3	0	0.01	0	5	0.01	0	0.9	12.2	11.2	40.93	3.4	12
1931	6.2	12.3	0	3	0	0.01	11.2	5.2	50	0	0.5	0	88.41	7.4	12
1932	0.01	5	0	0	0	0	10	0.1	1.6				16.71	1.9	9
1933				0	0	0	0.5	9	0.5	19.5	0.01	0	29.51	3.3	9
1934	0.01	0.01	0.01	0	0	0.01	0.01	8	110	0.01	0	44.2	162.26	13.5	12
1935	0.01	6.2	0	0	0	0	0.01	74	21	0	2	38.2	141.42	11.8	12
1936	5.7	0	0	0	0	0.01	11.2	192.2	0.01	0.01	0.8	2.5	212.43	17.7	12
1937	1	0	0.01	0	0	0	1	5.2	20	7.5	0.01	1	35.72	3	12
1938	16.2	0.01	0.01	0.01	0	0.01	1.2	24.5	33.5	9	0	1.5	85.94	7.2	12
1939	3.2	0	0	0	0	0	1.1	8.7			0.01	0.01	13.02	1.3	10
1940							1.4	2.5	80.9	0	0	13.6	98.4	16.4	6
1941	0.3	0.8	14.2	0.01	0	0	40.2	3.4	8.8	0.01	0	0.01	67.73	5.6	12
1942	0	13	0.01	0.01	0	0	0.01	0.4	0	3.5	19.9	0	36.83	3.1	12
1943	0.01	0	0.01	0	0	7.4	0.01	7.2	43.2	17.7	0	4.2	79.73	6.6	12
1944	1.8	3.7	11	0	0.4	0	0.01	9.6	47	0	3	0	76.51	6.4	12
1945	2	0	0.01	0	0	0	10	54	0.01	52	0	0.01	118.03	9.8	12
1946	12	0	0.01	0.01	0.01								12.03	2.4	5
1981	0.2	0.2	0.3	0.1	0	0	1.4	0	0.2	0.1	0	0	2.5	0.2	12
1982		0.2	0	0	0	0	0	0	1	0.1	0.1	0.3	1.7	0.2	11
1983	1	0	0	1.2	0	0	0	7.4	1.3	0.5	0.7	0	12.1	1	12
1984	1.3	0	3	0	0	0	0	4	3.1	0.5	0	4.7	16.6	1.4	12
1985	1.9	0	0	0	0	0	1.2	28	0	2	0	0	33.1	2.8	12
1986	0	1	0	0	0	0	0	1.5	0	6.1	0.9	0.7	10.2	0.8	12
1987	0	0.3	0	0.2	0	0	0	13.2	0.1	0	2	5.3	21.1	1.8	12
1988	0	0	0	0	0	0	0.1	0.5	0.1	0	0	2.3	3	0.2	12
1989	1.2		0					0	0	0		0	1.2	0.2	6
1990	0	0	0										0	0	3
1991	0	3	0	0	0	0	0	4.5	1.2	0	0		8.7	0.8	11
1992	0	1	0	0	0	0	1	9	0.5	0	0	1.7	13.2	1.1	12
1993	0.2	0.5	0	0									0.7	0.2	4
1994	0	0	0	0	0	0	0						0	0	7
1995		0											0	0	1
1996	0	0	0	0	0	0	0	2.5	0	0	0	0	2.5	0.2	12
1997	2	0	0	0.7	0	0	0	0	11	0	0	6	19.7	1.6	12
1998	0	1	0	0	0	1		5.5	7	0	0		14.5	1.4	10
1999		0											0	0	1
2000	0	0			0	0	0	3.5	0	0.1	0	0	3.6	0.4	10
2001	0.5	0	0	0		0	6.5	2.2	9.6		0	0	18.8	1.9	10
2002	0.2	0.5	0										0.7	0.2	3
2006	0	0											0	0	2
2009										0	0	0	0	0	3
2010	0	0	0		0	0		0	0	0	0	0	0	0	10
2011	0	0		0	0	0	0	0	0				0	0	8
2016	0.5	0	0	0	0	0	0	0	0	0	0	0	0.5	0	12
2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
2018	0	0	0	0	0	1.2	0	0	0	0	0	0	1.2	0.1	12
2019	5	0	0	0	0	0	0	0	0	0	0	1.2	6.2	0.5	12
2020	0												0	0	1
2022	0	0	0	0	0	0	0	0	0	0			0	0	10
2023									0	0			0	0	2
2024				0			0						0	0	2
MÍNIMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MÁXIMA	16.2	13	14.2	3	11.5	7.4	40.2	192.2	110	52	33.7	122.5	212.43	17.7	12
MEDIA	1.5	1	0.7	0.1	0.3	0.2	2.5	11	13	4.1	2	7.6	33.5	3.1	9.3
DESV.ST	3.2	2.7	2.6	0.5	1.7	1.1	6.4	30.4	23.5	10.5	6.2	20.4	46	4.2	3.8

LLUVIA TOTAL MENSUAL
