COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

ESTADÍSTICA MENSUAL
EMISIÓN   : 25/10/2024 

DATOS DISPONIBLES EN LA BASE DE DATOS A: OCTOBER DE 2024; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 3075 
 NOMBRE    : SAN PEDRO DE LA PRESA 
 ESTADO    : BAJA CALIFORNIA SUR 
 MUNICIPIO : LA PAZ 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 24.84444444 ° 
 LONGITUD  : -110.9736111 ° 
 ALTITUD   : 240 msnm 


LLUVIA MÁXIMA 24 H.
AÑO	ENE	FEB	MAR	ABR	MAY	JUN	JUL	AGO	SEP	OCT	NOV	DIC	ACUM	PROM	MESES
1972						0	20.2	56.3	28.5	82.4	16.4	18	221.8	31.7	7
1973	18.5	20.4	5	0	5	0	8.2	16.4	44.5	0	0	0	118	9.8	12
1974	18	0	0	0	0	0	20.5	28.7	7.5	5.3	30.4	6.4	116.8	9.7	12
1975	5.5	10.3	0	0	0	0	0	42	44.5	5.5	0	7.5	115.3	9.6	12
1976	0	0	0	0	0	0	4.5	32.5	37.4	18	7.4	7.4	107.2	8.9	12
1977	3.5	0	0	0	0	0	22.4	75.4	4.4	20.4	0	0	126.1	10.5	12
1978	0	11.5	0	0	0	0	17.4	11.4	34.4	6.5	0	46.4	127.6	10.6	12
1979	40.5	7.4	0	0	4.4	0	20.4	15.5	140	0	0	0	228.2	19	12
1980	0	17.4	0	0	0	0	0	71.5	20.3	22.4	0	13.4	145	12.1	12
1981	10.5	0	5.4	0	0	0	22	0	25.5	21.5	0	0	84.9	7.1	12
1982						0	20.4	24.3	40.5	0	8.7	53.4	147.3	21	7
1983	11.4	7.5	25.5	0	0	0	38.5	49.1	5.5	6.5	0	36.5	180.5	15	12
1984	27.5	0	0.01	0	0.01	49.4	29.5	44.7	17.5	20	0	45.5	234.12	19.5	12
1985	26.3	0	3.5	0	0	0	25.4	56.4	0	40	4.5	0	156.1	13	12
1986	7.5	6.5	0	5	0	0	22	5	4.5	11.5		3	65	5.9	11
1987	0	0	0	0	0		4	21.8	5	2	13	0	45.8	4.2	11
1988	0	0	0	0	0	0.4	35	5	3	1	0	8	52.4	4.4	12
1989	50.1	3	0	0	0	0	6.5	20.5	26	13	2	25	146.1	12.2	12
1990	1	0	3	0	0	0	30	39	6	4.5	25	26	134.5	11.2	12
1991	3	5.5	0	0	0	0	0		38.2	0	18	36.5	101.2	9.2	11
1992	21	10.8	5.3	7.3	0	0	8	46	16	2	0	40	156.4	13	12
1993	43	22	0	0	0	0	0	60	69	0	0	5	199	16.6	12
1994	0	0	0	0	0	0	15	75.5	56.5	7.7	15.5	85	255.2	21.3	12
1995	0	22	0	0	0	0	33	5.5	60	0	21.2	5	146.7	12.2	12
1996	0	0	0	2	0	0	20	49.5	12	0	0	0	83.5	7	12
1997	33	0	0	0	0	0	20	23	56	0	54	7	193	16.1	12
1998	0	5	0	0	0	0	53	88.5	20	10	2	0	178.5	14.9	12
1999	0	0	0	0	0		0	0					0	0	7
2000	0	0	2.5	0	0	0	26.5	50.4	60	20	0	0	159.4	13.3	12
2001	0	0	0	0	0	0	0	38	50	0	0	0	88	7.3	12
2002	0	0	0	1	0	0	4	15	6	0	3	7	36	3	12
2003	0	0	0	0	0	0	0	55	87	3.5	0	0	145.5	12.1	12
2004	5	0	0	0	0	0	10	72	38	11	1	1	138	11.5	12
2005	16	19	17	0	0	0	11.5	40	77	42	0	0	222.5	18.5	12
2006	0	0	0	0	0	1.5	15				0	0	16.5	1.8	9
2007	9	0	0	0	0	0	0	1	91	0	8	1	110	9.2	12
2008	0	0	0	0	0	0	0	50	114	64	0	0	228	19	12
2009	0	0	0	0	0	0	31	31	95	23	0	0	180	15	12
2010	0	5	0	0	0	0	0	17.2	62	0	0	0	84.2	7	12
2011	0	0	0	0	0.6	0	0	0	8	0	22.5	0	31.1	2.6	12
2012	0	0	0	0	0	0	1	17	38	28	3	5	92	7.7	12
2013	0	0	0	0	0	0	0.01	19	26	86	0	0	131.01	10.9	12
2014	0	0	9	0	0	0	31	17	120	15	0	0	192	16	12
2015	10	0	10	0	0.01	18	14	26	37	14	0	0.01	129.02	10.8	12
2016	0	0.01	0	5	0	0	36	15	85	0	0	0.01	141.02	11.8	12
2017	0	9	0	0	0	0	3	32	42	0	0	0	86	7.2	12
2018	0	8	0	0	0	0	0	6	20	0	0	5	39	3.2	12
2019	3	0	0	0	0	0	5	21	25	34	36	0	124	10.3	12
2020	0	0	0	0	0	0	0	78	3	0	0	3	84	7	12
2021	15	0	0	0	0	0	0		18	0	0		33	3.3	10
2022	0	0	0	0	0	0	0	0	0	0	0	38	38	3.2	12
2023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
2024	0	0	0	0									0	0	4
MÍNIMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
