COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

ESTADÍSTICA MENSUAL
EMISIÓN   : 25/10/2024 

DATOS DISPONIBLES EN LA BASE DE DATOS A: OCTOBER DE 2024; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 3098 
 NOMBRE    : LOS DOLORES 
 ESTADO    : BAJA CALIFORNIA SUR 
 MUNICIPIO : MULEGÉ 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 26.52666667 ° 
 LONGITUD  : -112.6533333 ° 
 ALTITUD   : 120 msnm 


LLUVIA MÁXIMA 24 H.
AÑO	ENE	FEB	MAR	ABR	MAY	JUN	JUL	AGO	SEP	OCT	NOV	DIC	ACUM	PROM	MESES
1974							1	50	4.5	0	17	0	72.5	12.1	6
1975	6	0	0	0	0	0	0	0	0	0	0	4	10	0.8	12
1976	0	24.3	0	0	0	0	0	0	0	0	0	0	24.3	2	12
1977	0	0	0	0	0	0	0	45	1	6	0	0	52	4.3	12
1978	8	33.5	13	0	0	0	0	0	3.5	45.3	0.5	19	122.8	10.2	12
1979	15	0.5	3	0	0	0	0	0	11	0	0	0	29.5	2.5	12
1980	0	12	0	0	0	0	0.5	39	0	0	0	20	71.5	6	12
1981	3.7	3	29	0	5.6	0	2	2	2	7	0.5	0	54.8	4.6	12
1982	7.5	0	0.5	0	0	0	4	0	0	0	8	22	42	3.5	12
1983	9	17	29.5	1	0	0	41	57	9	0	2.5	12	178	14.8	12
1984	10	0	0	2		0	24	7	12	0	12	21	88	8	11
1985	13	3	0	0	0	0	7	0	0	2	17	0	42	3.5	12
1986	1.6	10	1	0	0.5	0	1	1.5	0	0	12	19	46.6	3.9	12
1987	0	9.5	0	0	0	0	0	0	5	7	0	12	33.5	2.8	12
1988	1	1.5	1	0									3.5	0.9	4
2000										0.5	0.01	0	0.51	0.2	3
2001	1	4.5	1.5	0.5	0	0	0	0	11	1	0	0	19.5	1.6	12
2002	0	3	0	0	0	0							3	0.5	6
2003												1.4	1.4	1.4	1
2004	3	13.2	5.5	0	0	0.01	0	0.01	8	0.01	0.01	7	36.74	3.1	12
2005	24	17.5	0	0.01	0	0	1.5	3	0	12.5	0	0.01	58.52	4.9	12
2006	0	0.01	0	0	0	0.01	7	0.01	20	80	0	0	107.03	8.9	12
2007	3	0	0.01	0	0	0	0	2	6	0	38	38	87.01	7.3	12
2008	1.5	0.01	0	0	0	0	0	24	0.01	1	22	11.5	60.02	5	12
2009	1	1	0.01	0	0	0	1	0	49.5	33	0	6	91.51	7.6	12
2010	20	6	2.7	0.01	0	0	0	0	0	0	0	4	32.71	2.7	12
2011	8	0.01	0	0	0	0	0.01	30	0	0	22	0.01	60.03	5	12
2012	0	3.5	0.01	0	0	0	0	29.5	5.5	33	0.01		71.52	6.5	11
2013	0	0	0	0	0	0.01	0	29	2	27	6	1	65.01	5.4	12
2014	0.01	0.01	0	0	2	0	1	0	39	0	0	0.01	42.03	3.5	12
2015	7	27	14	10	0.01	44	2	2	128	6	0.01	0	240.02	20	12
2016	2	0.01	6	0	0	0	0	2	62	0	0	43	115.01	9.6	12
2017	22	32	0	8	0	0	0.01	8	48	0	0	0	118.01	9.8	12
2018	0.01	2	0	0	0	0.01	0.01	1	0.01	32	0.01	2	37.05	3.1	12
2019	18	1	7	0	0	0	0	22	1	0	37	18	104	8.7	12
